trial,ate,se,bal,ss,ess
80,-0.42331357862456276,0.1219449891571906,0.006832241773275999,317.0,191.75974955580313
81,-0.39091064013782084,0.1061198961060476,0.0047231625103442984,405.0,248.29611394590447
82,-0.44682753232094763,0.11547042390455749,0.008690852047975895,348.0,217.25121081945315
83,-0.3908694029369286,0.11509056017551428,0.0070620793699913646,364.0,237.26404712572042
84,-0.4755732227204694,0.11166101625816054,0.007857176073093733,350.0,210.61172697360695
85,-0.42930921820276735,0.11335233131826686,0.006898485354151627,355.0,236.11050462086968
86,-0.3757568237669413,0.1480201633439264,0.040108599028738194,279.0,159.91817644837522
87,-0.3511599627542945,0.10145983861108857,0.004901864894504709,403.0,253.39701832727405
88,-0.4276692045916701,0.127967763988616,0.009666510682462227,306.0,182.96249750799976
89,-0.37575502723847,0.10459289737996447,0.010065304412745581,395.0,259.9856251164141
90,-0.43656658157059436,0.10266565385732589,0.006857393228975434,390.0,273.05272882400413
91,-0.4434571418903608,0.10366870624336523,0.006006173447477901,368.0,228.74455500276684
92,-0.33497456430691086,0.12806384854186473,0.027022328188046695,328.0,210.52600492342458
93,-0.40581774834653883,0.1029876083554289,0.004940975498979556,376.0,237.94686179871957
94,-0.4070321157051935,0.10575977486858863,0.007051014039727275,366.0,231.2871625841617
95,-0.3643362098410141,0.10860460672777214,0.006830564006669965,317.0,203.4174147431324
96,-0.3304820926268337,0.12112704220567341,0.013288423909366734,322.0,205.18425684499715
97,-0.39412047486061574,0.11759766786590484,0.008682585233111566,333.0,201.11585647043188
98,-0.44929459291700535,0.11567703858709007,0.012385378571283984,308.0,192.03266313294085
99,-0.4223872924986116,0.10818657575481958,0.006852836199365538,347.0,212.6435136653913
100,-0.3771218298564887,0.11243920667056562,0.008078549068473597,338.0,208.49287551315643
101,-0.30288751163321104,0.10506172661572291,0.0059109222362937665,360.0,242.79560267441553
102,-0.42307028480479536,0.1019639802752527,0.00415697098229338,412.0,248.0339516475246
103,-0.3414574972236255,0.11759753080732069,0.007588667464182591,340.0,208.34767883059615
104,-0.3948992615197904,0.13199553294105712,0.028737762765019447,345.0,220.2080363747114
105,-0.3337459898122854,0.11269412002562235,0.006485175119473511,357.0,239.29399302310765
106,-0.33171486041077136,0.11347187158840163,0.0069554007117520284,365.0,218.6967901730426
107,-0.4454391624502727,0.09938545375097495,0.005644545138896782,377.0,242.59336414726974
108,-0.4035656127142877,0.1015519815017464,0.006396789960874206,383.0,239.32601343952885
109,-0.45756084527713803,0.11028018792612362,0.007840790291781006,367.0,246.51499641999493
110,-0.39737398157914994,0.13095583340641476,0.01915944245077559,332.0,212.6669008127774
111,-0.3697411765394918,0.11099302097895589,0.006778902621864633,345.0,204.11847417012837
112,-0.3067357018741781,0.10336458295667193,0.005495606853580727,371.0,225.50771705215064
113,-0.47869472896330034,0.10806292427445818,0.005716227343358032,370.0,231.04522898298183
114,-0.41526053757699,0.10459135243497815,0.005261487983714714,379.0,253.31887855970464
115,-0.30742597411788264,0.1201296238809591,0.012130534313270352,356.0,238.73458281149928
116,-0.4557598549052151,0.11168350132595191,0.004315542320954378,346.0,219.47676756600643
117,-0.3793098420266281,0.10049927971801162,0.0036892689168325425,405.0,282.91761755922505
118,-0.38024002865984263,0.1015044200139306,0.006497059747122479,380.0,246.03493262199555
119,-0.41801283359232677,0.09999726026230729,0.003188428455766024,405.0,258.1927753790527
120,-0.36979998543911297,0.10540251586428523,0.00677099261951188,362.0,210.1447282071515
121,-0.4654745663989637,0.10548665760857902,0.003867049830916344,372.0,243.93113222010265
122,-0.43776057163071025,0.09408659985312091,0.005025249372044378,386.0,245.6573752803169
123,-0.45309641481957197,0.10575731388304664,0.008289833431503009,311.0,187.26895396687394
124,-0.33389586148979955,0.10114631450502604,0.0039827107025391835,414.0,277.1195673587558
125,-0.36754670998151395,0.10577027777103921,0.00522334488687777,399.0,272.4726149458195
126,-0.3417762123102883,0.10041176811051884,0.003554188989119565,414.0,259.2798938236935
127,-0.41935806503065587,0.11485014504641258,0.003907590328131245,379.0,241.07547754797537
128,-0.38201047763247686,0.12882456509812024,0.01393849055650134,298.0,189.87688717256387
129,-0.44645225216929285,0.11158415172858405,0.01282777355507957,344.0,217.4791488444162
130,-0.33659858400687437,0.12107861239483772,0.012593463044072238,289.0,178.89175514924264
131,-0.4226992947117143,0.1102872809832196,0.007307009712044666,350.0,237.07915691169563
132,-0.3545950546121195,0.1088607319674426,0.00497675879053824,372.0,221.46507465036532
133,-0.379843989310678,0.11058232376134196,0.0072881465605481085,354.0,229.3340354761026
134,-0.39159876335365773,0.12149681415504078,0.019819389960382346,308.0,208.6589496942608
135,-0.3881583444291272,0.10822443281497723,0.004724571391320508,390.0,257.2837793564494
136,-0.32490466285310404,0.12098195632062327,0.008213711070053418,321.0,201.1603228990789
137,-0.37670493892781964,0.12835298535847733,0.007620474486615152,355.0,229.08381691357704
138,-0.3318533968693007,0.12109631960692807,0.009158359816517896,319.0,198.47009635474296
139,-0.40885529746981275,0.1015389584920728,0.005292189596993781,394.0,242.1150695880849
140,-0.3204709846463043,0.09827550687223145,0.004048747777086313,396.0,244.42503211637006
141,-0.42831141040882414,0.11343204524097887,0.010413301246072981,325.0,208.91120285486392
142,-0.36503488981085574,0.12287119136351982,0.008422773587020836,304.0,192.61553585686215
143,-0.43664986531076666,0.10343774246033532,0.004312882832617077,392.0,245.20338696815503
144,-0.33144215724322423,0.12036563879568753,0.021871168544140184,333.0,217.00989955966412
145,-0.36211585688668446,0.10173515778835505,0.003871924215715306,411.0,282.9278584589744
146,-0.31620765369726556,0.10736578016228063,0.004862570338144001,345.0,223.5279230208861
147,-0.38155923941912295,0.10893671122994629,0.0045323427256703805,371.0,226.31173056967774
148,-0.4765914162653484,0.1178263197679114,0.00849777189506366,351.0,202.70916688080268
149,-0.3991048750328212,0.10468976332115089,0.007217463306196677,379.0,242.20340463168284
150,-0.3608597241900777,0.10210794091327263,0.005930725315518653,374.0,242.72610586107612
151,-0.3515486280795179,0.10763547346975291,0.010215240600650132,352.0,223.79076112585582
152,-0.3804604377619043,0.10865935043771817,0.006455721286194242,362.0,217.8509812552052
153,-0.4193254824463737,0.10347439023142885,0.0033542209257175783,395.0,251.748773421315
154,-0.46630026341354736,0.1157199039451911,0.01014236376081211,312.0,193.69224404545488
155,-0.37940471872437476,0.10191758480009858,0.0047615392803640934,387.0,251.31702712033166
156,-0.4588014281247683,0.10334064531027944,0.004498638210478154,367.0,221.22017461174127
157,-0.46264646274295096,0.11344993968052197,0.0056269743557882425,367.0,230.83686633399194
